,Player,tm,pos,yr2019_20,avg_cost_per_pt,Age,PER,pts,g,mp,ast,stl,blk
239,Timofey Mozgov,,,5573333.0,,,,,,,,,
241,Deron Williams,,,5474787.0,,,,,,,,,
244,Josh Smith,,,5331729.0,,,,,,,,,
248,Wendell Carter,,,5201400.0,,,,,,,,,
249,Pau Gasol,,,5100000.0,,,,,,,,,
251,Luol Deng,,,4990000.0,,,,,,,,,
269,Dennis Smith,,,4463640.0,,,,,,,,,
301,Mirza Teletović,,,3500000.0,,,,,,,,,
304,DeMarcus Cousins,,,3500000.0,,,,,,,,,
305,Taurean Waller-Prince,,,3481986.0,,,,,,,,,
310,Michael Porter,,,3389400.0,,,,,,,,,
317,Troy Brown,,,3219480.0,,,,,,,,,
318,Jon Leuer,,,3169348.0,,,,,,,,,
320,Guerschon Yabusele,,,3117240.0,,,,,,,,,
326,Ömer Aşık,,,3000000.0,,,,,,,,,
332,Andrew Nicholson,,,2844429.0,,,,,,,,,
357,Gerald Green,,,2564753.0,,,,,,,,,
360,Nenê Hilário,,,2564753.0,,,,,,,,,
387,Monta Ellis,,,2245400.0,,,,,,,,,
400,Matt Barnes,,,2133541.0,,,,,,,,,
404,Dylan Windler,,,2035800.0,,,,,,,,,
419,Spencer Hawes,,,2007058.0,,,,,,,,,
436,Anderson Varejão,,,1913345.0,,,,,,,,,
442,Glenn Robinson,,,1882867.0,,,,,,,,,
447,Larry Sanders,,,1865547.0,,,,,,,,,
471,Derrick Jones,,,1645357.0,,,,,,,,,
508,Gary Trent,,,1416852.0,,,,,,,,,
535,Kevin Porter,,,1290960.0,,,,,,,,,
538,Gary Payton,,,1090781.0,,,,,,,,,
540,Jonathon Simmons,,,1000000.0,,,,,,,,,
541,Justin Hamilton,,,1000000.0,,,,,,,,,
542,Kyle Singler,,,999200.0,,,,,,,,,
572,Cole Aldrich,,,685340.0,,,,,,,,,
573,Shaun Livingston,,,666667.0,,,,,,,,,
580,Dakari Johnson,,,459414.0,,,,,,,,,
585,Ivan Rabb,,,371758.0,,,,,,,,,
589,A.J. Hammons,,,350087.0,,,,,,,,,
590,Festus Ezeli,,,333333.0,,,,,,,,,
591,C.J. Watson,,,333333.0,,,,,,,,,
598,Joe Johnson,,,220000.0,,,,,,,,,
599,Jemerrio Jones,,,199000.0,,,,,,,,,
600,Jontay Porter,,,197933.0,,,,,,,,,
610,Jaylen Adams,,,163356.0,,,,,,,,,
613,Troy Williams,,,122741.0,,,,,,,,,
621,Yante Maten,,,100000.0,,,,,,,,,
622,Demetrius Jackson,,,92857.0,,,,,,,,,
627,Sheldon Mac,,,81678.0,,,,,,,,,
635,Sir'Dominic Pointer,,,50752.0,,,,,,,,,
640,Isaiah Taylor,,,50000.0,,,,,,,,,
641,Tyler Lydon,,,50000.0,,,,,,,,,
642,Hollis Thompson,,,50000.0,,,,,,,,,
643,Tyler Ulis,,,50000.0,,,,,,,,,
